app,time,tot_time
com.yahoo.mobile.client.android.mail,3409,0
com.linkedin.android,3354,0
com.yahoo.mobile.client.android.finance,3433,0
tv.pluto.android,3656,0
com.gamma.scan,3300,0
org.telegram.messenger.web,3400,0
com.whatsapp,3716,0
com.instagram.android,3552,0
com.facebook.orca,3712,0
com.zzkko,3373,0
com.disney.disneyplus,3451,0
com.snapchat.android,3379,0
com.facebook.lite,3322,0
com.ubercab,3510,0
com.mcdonalds.mobileapp,3344,0
com.netflix.mediaclient,3371,0
com.discord,3323,0
com.duolingo,3382,0
com.ebay.mobile,3482,0
com.outfit7.talkingnewsfree,3410,0
com.pinterest,3431,0
tv.twitch.android.app,3378,0
kjv.bible.kingjamesbible,3374,0
com.tinder,3337,0
com.expedia.bookings,3433,0
com.indeed.android.jobsearch,3345,0
com.contextlogic.wish,3361,0
com.alibaba.intl.android.apps.poseidon,3452,0
com.meditation.deepsleep.relax,3377,0
me.lyft.android,3386,0
com.yahoo.mobile.client.android.mail,3432,0
com.linkedin.android,3362,0
com.yahoo.mobile.client.android.finance,3459,0
tv.pluto.android,3334,0
com.gamma.scan,3249,0
org.telegram.messenger.web,3604,0
com.whatsapp,3487,0
com.instagram.android,3716,0
com.facebook.orca,3626,0
com.zzkko,3371,0
com.disney.disneyplus,3419,0
com.snapchat.android,3632,0
com.facebook.lite,3364,0
com.ubercab,3470,0
com.mcdonalds.mobileapp,3302,0
com.netflix.mediaclient,3400,0
com.discord,3303,0
com.duolingo,3433,0
com.ebay.mobile,3425,0
com.outfit7.talkingnewsfree,3357,0
com.pinterest,3348,0
tv.twitch.android.app,3405,0
kjv.bible.kingjamesbible,3452,0
com.tinder,3719,0
com.expedia.bookings,3530,0
com.indeed.android.jobsearch,3320,0
com.contextlogic.wish,3385,0
com.alibaba.intl.android.apps.poseidon,3456,0
com.meditation.deepsleep.relax,3330,0
me.lyft.android,3381,0
com.yahoo.mobile.client.android.mail,3418,0
com.linkedin.android,3395,0
com.yahoo.mobile.client.android.finance,3423,0
tv.pluto.android,3482,0
com.gamma.scan,3293,0
org.telegram.messenger.web,3352,0
com.whatsapp,3680,0
com.instagram.android,3424,0
com.facebook.orca,3622,0
com.zzkko,3401,0
com.disney.disneyplus,3340,0
com.snapchat.android,3430,0
com.facebook.lite,3342,0
com.ubercab,3404,0
com.mcdonalds.mobileapp,3629,0
com.netflix.mediaclient,3406,0
com.discord,3344,0
com.duolingo,3794,0
com.ebay.mobile,3420,0
com.outfit7.talkingnewsfree,3377,0
com.pinterest,3502,0
tv.twitch.android.app,3384,0
kjv.bible.kingjamesbible,3359,0
com.tinder,3363,0
com.expedia.bookings,3405,0
com.indeed.android.jobsearch,3328,0
com.contextlogic.wish,3357,0
com.alibaba.intl.android.apps.poseidon,3800,0
com.meditation.deepsleep.relax,3411,0
me.lyft.android,3312,0
com.yahoo.mobile.client.android.mail,3469,0
com.linkedin.android,3540,0
com.yahoo.mobile.client.android.finance,3432,0
tv.pluto.android,3356,0
com.gamma.scan,3340,0
org.telegram.messenger.web,3366,0
com.whatsapp,3478,0
com.instagram.android,3474,0
com.facebook.orca,3889,0
com.zzkko,3644,0
com.disney.disneyplus,3312,0
com.snapchat.android,3357,0
com.facebook.lite,3427,0
com.ubercab,3384,0
com.mcdonalds.mobileapp,3382,0
com.netflix.mediaclient,3352,0
com.discord,3351,0
com.duolingo,3660,0
com.ebay.mobile,3670,0
com.outfit7.talkingnewsfree,3307,0
com.pinterest,3333,0
tv.twitch.android.app,3341,0
kjv.bible.kingjamesbible,3575,0
com.tinder,3336,0
com.expedia.bookings,3408,0
com.indeed.android.jobsearch,3380,0
com.contextlogic.wish,3399,0
com.alibaba.intl.android.apps.poseidon,3466,0
com.meditation.deepsleep.relax,3376,0
me.lyft.android,3296,0
com.yahoo.mobile.client.android.mail,3447,0
com.linkedin.android,3394,0
com.yahoo.mobile.client.android.finance,3411,0
tv.pluto.android,3429,0
com.gamma.scan,3281,0
org.telegram.messenger.web,3411,0
com.whatsapp,3735,0
com.instagram.android,3512,0
com.facebook.orca,3799,0
com.zzkko,3348,0
com.disney.disneyplus,3367,0
com.snapchat.android,3395,0
com.facebook.lite,3333,0
com.ubercab,3361,0
com.mcdonalds.mobileapp,3276,0
com.netflix.mediaclient,3349,0
com.discord,3838,0
com.duolingo,3444,0
com.ebay.mobile,3432,0
com.outfit7.talkingnewsfree,3361,0
com.pinterest,3428,0
tv.twitch.android.app,3427,0
kjv.bible.kingjamesbible,3535,0
com.tinder,3370,0
com.expedia.bookings,3388,0
com.indeed.android.jobsearch,3314,0
com.contextlogic.wish,3477,0
com.alibaba.intl.android.apps.poseidon,3484,0
com.meditation.deepsleep.relax,3402,0
me.lyft.android,3419,0
com.yahoo.mobile.client.android.mail,3355,0
com.linkedin.android,3501,0
com.yahoo.mobile.client.android.finance,3395,0
tv.pluto.android,3453,0
com.gamma.scan,3292,0
org.telegram.messenger.web,3388,0
com.whatsapp,3761,0
com.instagram.android,3522,0
com.facebook.orca,3900,0
com.zzkko,3348,0
com.disney.disneyplus,3350,0
com.snapchat.android,3365,0
com.facebook.lite,3333,0
com.ubercab,3366,0
com.mcdonalds.mobileapp,3421,0
com.netflix.mediaclient,3337,0
com.discord,3335,0
com.duolingo,3363,0
com.ebay.mobile,3460,0
com.outfit7.talkingnewsfree,3785,0
com.pinterest,3376,0
tv.twitch.android.app,3322,0
kjv.bible.kingjamesbible,3414,0
com.tinder,3426,0
com.expedia.bookings,3427,0
com.indeed.android.jobsearch,3300,0
com.contextlogic.wish,3344,0
com.alibaba.intl.android.apps.poseidon,3544,0
com.meditation.deepsleep.relax,3381,0
me.lyft.android,3424,0
com.yahoo.mobile.client.android.mail,3357,0
com.linkedin.android,3664,0
com.yahoo.mobile.client.android.finance,3365,0
tv.pluto.android,3321,0
com.gamma.scan,3299,0
org.telegram.messenger.web,3727,0
com.whatsapp,3524,0
com.instagram.android,3514,0
com.facebook.orca,3660,0
com.zzkko,3716,0
com.disney.disneyplus,3331,0
com.snapchat.android,3361,0
com.facebook.lite,4016,0
com.ubercab,3398,0
com.mcdonalds.mobileapp,3308,0
com.netflix.mediaclient,3525,0
com.discord,3346,0
com.duolingo,3758,0
com.ebay.mobile,3475,0
com.outfit7.talkingnewsfree,3326,0
com.pinterest,3351,0
tv.twitch.android.app,3385,0
kjv.bible.kingjamesbible,3538,0
com.tinder,3336,0
com.expedia.bookings,3380,0
com.indeed.android.jobsearch,3344,0
com.contextlogic.wish,3340,0
com.alibaba.intl.android.apps.poseidon,3513,0
com.meditation.deepsleep.relax,3358,0
me.lyft.android,3349,0
com.yahoo.mobile.client.android.mail,3417,0
com.linkedin.android,3408,0
com.yahoo.mobile.client.android.finance,3443,0
tv.pluto.android,3398,0
com.gamma.scan,3289,0
org.telegram.messenger.web,3438,0
com.whatsapp,3471,0
com.instagram.android,3464,0
com.facebook.orca,3705,0
com.zzkko,3635,0
com.disney.disneyplus,3446,0
com.snapchat.android,3416,0
com.facebook.lite,3313,0
com.ubercab,3480,0
com.mcdonalds.mobileapp,3285,0
com.netflix.mediaclient,3386,0
com.discord,3344,0
com.duolingo,3400,0
com.ebay.mobile,3453,0
com.outfit7.talkingnewsfree,3450,0
com.pinterest,3365,0
tv.twitch.android.app,3545,0
kjv.bible.kingjamesbible,3366,0
com.tinder,3375,0
com.expedia.bookings,3758,0
com.indeed.android.jobsearch,3312,0
com.contextlogic.wish,3367,0
com.alibaba.intl.android.apps.poseidon,3490,0
com.meditation.deepsleep.relax,3343,0
me.lyft.android,3312,0
com.yahoo.mobile.client.android.mail,3530,0
com.linkedin.android,3416,0
com.yahoo.mobile.client.android.finance,3489,0
tv.pluto.android,3364,0
com.gamma.scan,3333,0
org.telegram.messenger.web,3439,0
com.whatsapp,3492,0
com.instagram.android,3432,0
com.facebook.orca,3615,0
com.zzkko,3378,0
com.disney.disneyplus,3407,0
com.snapchat.android,3577,0
com.facebook.lite,3315,0
com.ubercab,3594,0
com.mcdonalds.mobileapp,3329,0
com.netflix.mediaclient,3359,0
com.discord,3342,0
com.duolingo,3376,0
com.ebay.mobile,3510,0
com.outfit7.talkingnewsfree,3412,0
com.pinterest,3312,0
tv.twitch.android.app,3771,0
kjv.bible.kingjamesbible,3348,0
com.tinder,3347,0
com.expedia.bookings,3394,0
com.indeed.android.jobsearch,3310,0
com.contextlogic.wish,3340,0
com.alibaba.intl.android.apps.poseidon,3428,0
com.meditation.deepsleep.relax,3360,0
me.lyft.android,3363,0
com.yahoo.mobile.client.android.mail,3419,0
com.linkedin.android,3370,0
com.yahoo.mobile.client.android.finance,3393,0
tv.pluto.android,3304,0
com.gamma.scan,3293,0
org.telegram.messenger.web,3357,0
com.whatsapp,3489,0
com.instagram.android,3449,0
com.facebook.orca,3810,0
com.zzkko,3377,0
com.disney.disneyplus,3308,0
com.snapchat.android,3375,0
com.facebook.lite,3320,0
com.ubercab,3385,0
com.mcdonalds.mobileapp,3491,0
com.netflix.mediaclient,3359,0
com.discord,3295,0
com.duolingo,3480,0
com.ebay.mobile,3436,0
com.outfit7.talkingnewsfree,3316,0
com.pinterest,3649,0
tv.twitch.android.app,3328,0
kjv.bible.kingjamesbible,3382,0
com.tinder,3376,0
com.expedia.bookings,3432,0
com.indeed.android.jobsearch,3335,0
com.contextlogic.wish,3392,0
com.alibaba.intl.android.apps.poseidon,3529,0
com.meditation.deepsleep.relax,3427,0
me.lyft.android,3307,0
com.yahoo.mobile.client.android.mail,3473,0
com.linkedin.android,3460,0
com.yahoo.mobile.client.android.finance,3398,0
tv.pluto.android,3314,0
com.gamma.scan,3303,0
org.telegram.messenger.web,3363,0
com.whatsapp,3485,0
com.instagram.android,3650,0
com.facebook.orca,3640,0
com.zzkko,3554,0
com.disney.disneyplus,3312,0
com.snapchat.android,3399,0
com.facebook.lite,3382,0
com.ubercab,3706,0
com.mcdonalds.mobileapp,3501,0
com.netflix.mediaclient,3364,0
com.discord,3360,0
com.duolingo,3458,0
com.ebay.mobile,3401,0
com.outfit7.talkingnewsfree,3812,0
com.pinterest,3384,0
tv.twitch.android.app,3382,0
kjv.bible.kingjamesbible,3397,0
com.tinder,3441,0
com.expedia.bookings,3443,0
com.indeed.android.jobsearch,3447,0
com.contextlogic.wish,3397,0
com.alibaba.intl.android.apps.poseidon,3436,0
com.meditation.deepsleep.relax,3338,0
me.lyft.android,3462,0
com.yahoo.mobile.client.android.mail,3487,0
com.linkedin.android,3422,0
com.yahoo.mobile.client.android.finance,3398,0
tv.pluto.android,3369,0
com.gamma.scan,3410,0
org.telegram.messenger.web,3621,0
com.whatsapp,3460,0
com.instagram.android,3440,0
com.facebook.orca,3656,0
com.zzkko,3666,0
com.disney.disneyplus,3425,0
com.snapchat.android,3445,0
com.facebook.lite,3338,0
com.ubercab,3350,0
com.mcdonalds.mobileapp,3298,0
com.netflix.mediaclient,3402,0
com.discord,3372,0
com.duolingo,3355,0
com.ebay.mobile,3445,0
com.outfit7.talkingnewsfree,3425,0
com.pinterest,3359,0
tv.twitch.android.app,3321,0
kjv.bible.kingjamesbible,3518,0
com.tinder,3383,0
com.expedia.bookings,3406,0
com.indeed.android.jobsearch,3430,0
com.contextlogic.wish,3544,0
com.alibaba.intl.android.apps.poseidon,3506,0
com.meditation.deepsleep.relax,3679,0
me.lyft.android,3350,0
com.yahoo.mobile.client.android.mail,3415,0
com.linkedin.android,3339,0
com.yahoo.mobile.client.android.finance,3467,0
tv.pluto.android,3743,0
com.gamma.scan,3321,0
org.telegram.messenger.web,3440,0
com.whatsapp,3501,0
com.instagram.android,3515,0
com.facebook.orca,3589,0
com.zzkko,3382,0
com.disney.disneyplus,3382,0
com.snapchat.android,3344,0
com.facebook.lite,3354,0
com.ubercab,3404,0
com.mcdonalds.mobileapp,3392,0
com.netflix.mediaclient,3360,0
com.discord,3354,0
com.duolingo,3388,0
com.ebay.mobile,3811,0
com.outfit7.talkingnewsfree,3317,0
com.pinterest,3336,0
tv.twitch.android.app,3626,0
kjv.bible.kingjamesbible,3363,0
com.tinder,3368,0
com.expedia.bookings,3531,0
com.indeed.android.jobsearch,3480,0
com.contextlogic.wish,3557,0
com.alibaba.intl.android.apps.poseidon,3462,0
com.meditation.deepsleep.relax,3354,0
me.lyft.android,3488,0
com.yahoo.mobile.client.android.mail,3440,0
com.linkedin.android,3429,0
com.yahoo.mobile.client.android.finance,3464,0
tv.pluto.android,3310,0
com.gamma.scan,3323,0
org.telegram.messenger.web,3436,0
com.whatsapp,3523,0
com.instagram.android,3550,0
com.facebook.orca,3608,0
com.zzkko,3351,0
com.disney.disneyplus,3510,0
com.snapchat.android,3342,0
com.facebook.lite,3350,0
com.ubercab,3363,0
com.mcdonalds.mobileapp,3315,0
com.netflix.mediaclient,3405,0
com.discord,3285,0
com.duolingo,3379,0
com.ebay.mobile,3527,0
com.outfit7.talkingnewsfree,3442,0
com.pinterest,3332,0
tv.twitch.android.app,3438,0
kjv.bible.kingjamesbible,3473,0
com.tinder,3357,0
com.expedia.bookings,3390,0
com.indeed.android.jobsearch,3396,0
com.contextlogic.wish,3348,0
com.alibaba.intl.android.apps.poseidon,3422,0
com.meditation.deepsleep.relax,3382,0
me.lyft.android,3290,0
com.yahoo.mobile.client.android.mail,3435,0
com.linkedin.android,3345,0
com.yahoo.mobile.client.android.finance,3372,0
tv.pluto.android,3401,0
com.gamma.scan,3334,0
org.telegram.messenger.web,3386,0
com.whatsapp,3561,0
com.instagram.android,3431,0
com.facebook.orca,3619,0
com.zzkko,3470,0
com.disney.disneyplus,3414,0
com.snapchat.android,3314,0
com.facebook.lite,3451,0
com.ubercab,3381,0
com.mcdonalds.mobileapp,3293,0
com.netflix.mediaclient,3367,0
com.discord,3472,0
com.duolingo,3398,0
com.ebay.mobile,3561,0
com.outfit7.talkingnewsfree,3385,0
com.pinterest,3404,0
tv.twitch.android.app,3407,0
kjv.bible.kingjamesbible,3328,0
com.tinder,3357,0
com.expedia.bookings,3403,0
com.indeed.android.jobsearch,3310,0
com.contextlogic.wish,3360,0
com.alibaba.intl.android.apps.poseidon,3443,0
com.meditation.deepsleep.relax,3427,0
me.lyft.android,3497,0
com.yahoo.mobile.client.android.mail,3364,0
com.linkedin.android,3387,0
com.yahoo.mobile.client.android.finance,3485,0
tv.pluto.android,3321,0
com.gamma.scan,3257,0
org.telegram.messenger.web,3370,0
com.whatsapp,3455,0
com.instagram.android,3446,0
com.facebook.orca,3653,0
com.zzkko,3627,0
com.disney.disneyplus,3303,0
com.snapchat.android,3403,0
com.facebook.lite,3314,0
com.ubercab,3470,0
com.mcdonalds.mobileapp,3347,0
com.netflix.mediaclient,3387,0
com.discord,3357,0
com.duolingo,3416,0
com.ebay.mobile,3394,0
com.outfit7.talkingnewsfree,3543,0
com.pinterest,3337,0
tv.twitch.android.app,3340,0
kjv.bible.kingjamesbible,3452,0
com.tinder,3363,0
com.expedia.bookings,3412,0
com.indeed.android.jobsearch,3640,0
com.contextlogic.wish,3381,0
com.alibaba.intl.android.apps.poseidon,3608,0
com.meditation.deepsleep.relax,3379,0
me.lyft.android,3310,0
com.yahoo.mobile.client.android.mail,3392,0
com.linkedin.android,3659,0
com.yahoo.mobile.client.android.finance,3386,0
tv.pluto.android,3381,0
com.gamma.scan,3264,0
org.telegram.messenger.web,3338,0
com.whatsapp,3579,0
com.instagram.android,3478,0
com.facebook.orca,3925,0
com.zzkko,3425,0
com.disney.disneyplus,3371,0
com.snapchat.android,3449,0
com.facebook.lite,3336,0
com.ubercab,3344,0
com.mcdonalds.mobileapp,3620,0
com.netflix.mediaclient,3343,0
com.discord,3296,0
com.duolingo,3495,0
com.ebay.mobile,3402,0
com.outfit7.talkingnewsfree,3324,0
com.pinterest,3629,0
tv.twitch.android.app,3318,0
kjv.bible.kingjamesbible,3386,0
com.tinder,3440,0
com.expedia.bookings,3572,0
com.indeed.android.jobsearch,3350,0
com.contextlogic.wish,3364,0
com.alibaba.intl.android.apps.poseidon,3472,0
com.meditation.deepsleep.relax,3599,0
me.lyft.android,3362,0
com.yahoo.mobile.client.android.mail,3526,0
com.linkedin.android,3388,0
com.yahoo.mobile.client.android.finance,3394,0
tv.pluto.android,3338,0
com.gamma.scan,3273,0
org.telegram.messenger.web,3354,0
com.whatsapp,3517,0
com.instagram.android,3466,0
com.facebook.orca,3688,0
com.zzkko,3392,0
com.disney.disneyplus,3615,0
com.snapchat.android,3525,0
com.facebook.lite,3363,0
com.ubercab,3375,0
com.mcdonalds.mobileapp,3716,0
com.netflix.mediaclient,3330,0
com.discord,3296,0
com.duolingo,3393,0
com.ebay.mobile,3413,0
com.outfit7.talkingnewsfree,3358,0
com.pinterest,3501,0
tv.twitch.android.app,3317,0
kjv.bible.kingjamesbible,3492,0
com.tinder,3346,0
com.expedia.bookings,3389,0
com.indeed.android.jobsearch,3343,0
com.contextlogic.wish,3501,0
com.alibaba.intl.android.apps.poseidon,3736,0
com.meditation.deepsleep.relax,3341,0
me.lyft.android,3293,0
com.yahoo.mobile.client.android.mail,3372,0
com.linkedin.android,3919,0
com.yahoo.mobile.client.android.finance,3420,0
tv.pluto.android,3373,0
com.gamma.scan,3319,0
org.telegram.messenger.web,3360,0
com.whatsapp,3510,0
com.instagram.android,3467,0
com.facebook.orca,3702,0
com.zzkko,3395,0
com.disney.disneyplus,3344,0
com.snapchat.android,3560,0
com.facebook.lite,3445,0
com.ubercab,3479,0
com.mcdonalds.mobileapp,3272,0
com.netflix.mediaclient,3424,0
com.discord,3337,0
com.duolingo,3775,0
com.ebay.mobile,3696,0
com.outfit7.talkingnewsfree,3328,0
com.pinterest,3358,0
tv.twitch.android.app,3370,0
kjv.bible.kingjamesbible,3397,0
com.tinder,3795,0
com.expedia.bookings,3447,0
com.indeed.android.jobsearch,3294,0
com.contextlogic.wish,3388,0
com.alibaba.intl.android.apps.poseidon,3626,0
com.meditation.deepsleep.relax,3559,0
me.lyft.android,3626,0
com.yahoo.mobile.client.android.mail,3371,0
com.linkedin.android,3370,0
com.yahoo.mobile.client.android.finance,3407,0
tv.pluto.android,3351,0
com.gamma.scan,3279,0
org.telegram.messenger.web,3367,0
com.whatsapp,3492,0
com.instagram.android,3472,0
com.facebook.orca,3685,0
com.zzkko,3457,0
com.disney.disneyplus,3520,0
com.snapchat.android,3347,0
com.facebook.lite,3366,0
com.ubercab,3461,0
com.mcdonalds.mobileapp,3308,0
com.netflix.mediaclient,3453,0
com.discord,3367,0
com.duolingo,3363,0
com.ebay.mobile,3697,0
com.outfit7.talkingnewsfree,3334,0
com.pinterest,3498,0
tv.twitch.android.app,3370,0
kjv.bible.kingjamesbible,3364,0
com.tinder,3371,0
com.expedia.bookings,3459,0
com.indeed.android.jobsearch,3309,0
com.contextlogic.wish,3377,0
com.alibaba.intl.android.apps.poseidon,3481,0
com.meditation.deepsleep.relax,3369,0
me.lyft.android,3307,0
com.yahoo.mobile.client.android.mail,3844,0
com.linkedin.android,3677,0
com.yahoo.mobile.client.android.finance,3881,0
tv.pluto.android,3709,0
com.gamma.scan,3502,0
org.telegram.messenger.web,3388,0
com.whatsapp,3644,0
com.instagram.android,3449,0
com.facebook.orca,3612,0
com.zzkko,3480,0
com.disney.disneyplus,3569,0
com.snapchat.android,3482,0
com.facebook.lite,3359,0
com.ubercab,3391,0
com.mcdonalds.mobileapp,3519,0
com.netflix.mediaclient,3413,0
com.discord,3326,0
com.duolingo,3418,0
com.ebay.mobile,3466,0
com.outfit7.talkingnewsfree,3384,0
com.pinterest,3388,0
tv.twitch.android.app,3447,0
kjv.bible.kingjamesbible,3357,0
com.tinder,3369,0
com.expedia.bookings,3421,0
com.indeed.android.jobsearch,3296,0
com.contextlogic.wish,3340,0
com.alibaba.intl.android.apps.poseidon,3577,0
com.meditation.deepsleep.relax,3345,0
me.lyft.android,3295,0
com.yahoo.mobile.client.android.mail,3388,0
com.linkedin.android,3407,0
com.yahoo.mobile.client.android.finance,3376,0
tv.pluto.android,3598,0
com.gamma.scan,3230,0
org.telegram.messenger.web,3392,0
com.whatsapp,3471,0
com.instagram.android,3584,0
com.facebook.orca,3599,0
com.zzkko,3813,0
com.disney.disneyplus,3397,0
com.snapchat.android,3360,0
com.facebook.lite,3382,0
com.ubercab,3534,0
com.mcdonalds.mobileapp,3366,0
com.netflix.mediaclient,3567,0
com.discord,3375,0
com.duolingo,3471,0
com.ebay.mobile,3414,0
com.outfit7.talkingnewsfree,3590,0
com.pinterest,3383,0
tv.twitch.android.app,3635,0
kjv.bible.kingjamesbible,3383,0
com.tinder,3363,0
com.expedia.bookings,3403,0
com.indeed.android.jobsearch,3717,0
com.contextlogic.wish,3478,0
com.alibaba.intl.android.apps.poseidon,3477,0
com.meditation.deepsleep.relax,3381,0
me.lyft.android,3385,0
com.yahoo.mobile.client.android.mail,3389,0
com.linkedin.android,3355,0
com.yahoo.mobile.client.android.finance,3367,0
tv.pluto.android,3316,0
com.gamma.scan,3278,0
org.telegram.messenger.web,3550,0
com.whatsapp,3812,0
com.instagram.android,3585,0
com.facebook.orca,3616,0
com.zzkko,3422,0
com.disney.disneyplus,3335,0
com.snapchat.android,3352,0
com.facebook.lite,3315,0
com.ubercab,3415,0
com.mcdonalds.mobileapp,3318,0
com.netflix.mediaclient,3464,0
com.discord,3472,0
com.duolingo,3414,0
com.ebay.mobile,3736,0
com.outfit7.talkingnewsfree,3374,0
com.pinterest,3358,0
tv.twitch.android.app,3355,0
kjv.bible.kingjamesbible,3468,0
com.tinder,3424,0
com.expedia.bookings,3558,0
com.indeed.android.jobsearch,3327,0
com.contextlogic.wish,3393,0
com.alibaba.intl.android.apps.poseidon,3469,0
com.meditation.deepsleep.relax,3309,0
me.lyft.android,3275,0
com.yahoo.mobile.client.android.mail,3403,0
com.linkedin.android,3371,0
com.yahoo.mobile.client.android.finance,3396,0
tv.pluto.android,3486,0
com.gamma.scan,3351,0
org.telegram.messenger.web,3430,0
com.whatsapp,3501,0
com.instagram.android,3452,0
com.facebook.orca,3859,0
com.zzkko,3547,0
com.disney.disneyplus,3330,0
com.snapchat.android,3436,0
com.facebook.lite,3391,0
com.ubercab,3352,0
com.mcdonalds.mobileapp,3485,0
com.netflix.mediaclient,3401,0
com.discord,3306,0
com.duolingo,3503,0
com.ebay.mobile,3405,0
com.outfit7.talkingnewsfree,3360,0
com.pinterest,3456,0
tv.twitch.android.app,3441,0
kjv.bible.kingjamesbible,3433,0
com.tinder,3425,0
com.expedia.bookings,3443,0
com.indeed.android.jobsearch,3458,0
com.contextlogic.wish,3395,0
com.alibaba.intl.android.apps.poseidon,3430,0
com.meditation.deepsleep.relax,3367,0
me.lyft.android,3335,0
com.yahoo.mobile.client.android.mail,3382,0
com.linkedin.android,3384,0
com.yahoo.mobile.client.android.finance,3452,0
tv.pluto.android,3348,0
com.gamma.scan,3237,0
org.telegram.messenger.web,3419,0
com.whatsapp,3551,0
com.instagram.android,3869,0
com.facebook.orca,3614,0
com.zzkko,3390,0
com.disney.disneyplus,3374,0
com.snapchat.android,3505,0
com.facebook.lite,3318,0
com.ubercab,3474,0
com.mcdonalds.mobileapp,3264,0
com.netflix.mediaclient,3328,0
com.discord,3313,0
com.duolingo,3394,0
com.ebay.mobile,3414,0
com.outfit7.talkingnewsfree,3367,0
com.pinterest,3391,0
tv.twitch.android.app,3368,0
kjv.bible.kingjamesbible,3429,0
com.tinder,3432,0
com.expedia.bookings,3771,0
com.indeed.android.jobsearch,3452,0
com.contextlogic.wish,3384,0
com.alibaba.intl.android.apps.poseidon,3448,0
com.meditation.deepsleep.relax,3479,0
me.lyft.android,3309,0
com.yahoo.mobile.client.android.mail,3376,0
com.linkedin.android,3363,0
com.yahoo.mobile.client.android.finance,3389,0
tv.pluto.android,3575,0
com.gamma.scan,3365,0
org.telegram.messenger.web,3401,0
com.whatsapp,3609,0
com.instagram.android,3410,0
com.facebook.orca,3611,0
com.zzkko,3427,0
com.disney.disneyplus,3287,0
com.snapchat.android,3461,0
com.facebook.lite,3379,0
com.ubercab,3362,0
com.mcdonalds.mobileapp,3972,0
com.netflix.mediaclient,3592,0
com.discord,3401,0
com.duolingo,3411,0
com.ebay.mobile,3400,0
com.outfit7.talkingnewsfree,3509,0
com.pinterest,3340,0
tv.twitch.android.app,3404,0
kjv.bible.kingjamesbible,3454,0
com.tinder,3439,0
com.expedia.bookings,3415,0
com.indeed.android.jobsearch,3372,0
com.contextlogic.wish,3371,0
com.alibaba.intl.android.apps.poseidon,3632,0
com.meditation.deepsleep.relax,3381,0
me.lyft.android,3330,0
com.yahoo.mobile.client.android.mail,3612,0
com.linkedin.android,3398,0
com.yahoo.mobile.client.android.finance,3374,0
tv.pluto.android,3383,0
com.gamma.scan,3284,0
org.telegram.messenger.web,3377,0
com.whatsapp,3681,0
com.instagram.android,3611,0
com.facebook.orca,3666,0
com.zzkko,3393,0
com.disney.disneyplus,3379,0
com.snapchat.android,3681,0
com.facebook.lite,3366,0
com.ubercab,3351,0
com.mcdonalds.mobileapp,3417,0
com.netflix.mediaclient,3363,0
com.discord,3319,0
com.duolingo,3606,0
com.ebay.mobile,3390,0
com.outfit7.talkingnewsfree,3403,0
com.pinterest,3346,0
tv.twitch.android.app,3331,0
kjv.bible.kingjamesbible,3402,0
com.tinder,3524,0
com.expedia.bookings,3378,0
com.indeed.android.jobsearch,3644,0
com.contextlogic.wish,3402,0
com.alibaba.intl.android.apps.poseidon,3428,0
com.meditation.deepsleep.relax,3377,0
me.lyft.android,3330,0
com.yahoo.mobile.client.android.mail,3337,0
com.linkedin.android,3392,0
com.yahoo.mobile.client.android.finance,3375,0
tv.pluto.android,3333,0
com.gamma.scan,3299,0
org.telegram.messenger.web,3761,0
com.whatsapp,3674,0
com.instagram.android,3511,0
com.facebook.orca,3562,0
com.zzkko,3404,0
com.disney.disneyplus,3442,0
com.snapchat.android,3433,0
com.facebook.lite,3593,0
com.ubercab,3344,0
com.mcdonalds.mobileapp,3314,0
com.netflix.mediaclient,3577,0
com.discord,3304,0
com.duolingo,3466,0
com.ebay.mobile,3463,0
com.outfit7.talkingnewsfree,3349,0
com.pinterest,3372,0
tv.twitch.android.app,3497,0
kjv.bible.kingjamesbible,3426,0
com.tinder,3338,0
com.expedia.bookings,3402,0
com.indeed.android.jobsearch,3328,0
com.contextlogic.wish,3375,0
com.alibaba.intl.android.apps.poseidon,3517,0
com.meditation.deepsleep.relax,3363,0
me.lyft.android,3309,0
com.yahoo.mobile.client.android.mail,3353,0
com.linkedin.android,3380,0
com.yahoo.mobile.client.android.finance,3880,0
tv.pluto.android,3389,0
com.gamma.scan,3428,0
org.telegram.messenger.web,3359,0
com.whatsapp,3468,0
com.instagram.android,3487,0
com.facebook.orca,3596,0
com.zzkko,3624,0
com.disney.disneyplus,3342,0
com.snapchat.android,3343,0
com.facebook.lite,3330,0
com.ubercab,3559,0
com.mcdonalds.mobileapp,3376,0
com.netflix.mediaclient,3485,0
com.discord,3363,0
com.duolingo,3390,0
com.ebay.mobile,3453,0
com.outfit7.talkingnewsfree,3511,0
com.pinterest,3332,0
tv.twitch.android.app,3343,0
kjv.bible.kingjamesbible,3433,0
com.tinder,3399,0
com.expedia.bookings,3418,0
com.indeed.android.jobsearch,3615,0
com.contextlogic.wish,3339,0
com.alibaba.intl.android.apps.poseidon,3409,0
com.meditation.deepsleep.relax,3390,0
me.lyft.android,3311,0
com.yahoo.mobile.client.android.mail,3427,0
com.linkedin.android,3630,0
com.yahoo.mobile.client.android.finance,3437,0
tv.pluto.android,3378,0
com.gamma.scan,3299,0
org.telegram.messenger.web,3341,0
com.whatsapp,3616,0
com.instagram.android,3422,0
com.facebook.orca,4269,0
com.zzkko,3408,0
com.disney.disneyplus,3355,0
com.snapchat.android,3670,0
com.facebook.lite,3721,0
com.ubercab,3399,0
